"PRODUCT","BARCODE","FORMATT","MACHINEMAKE","MACHINEMODEL","CAFFEA","VARIETAL","ORIGIN","ROASTING","PROCESS","PACKAGING","RETAILPRICE","STOCK","MIN_STOCK","MAX_STOCK","COSTPRICE","PROVIDER","TAXID","SALESPERSON","EMAIL","PHONENUM","BANKACCOUNT","THOROUGHFARE","WAYNAME","GATENUMBER","BLOCKK","STAIRS","FLOORR","DOOR","ZIP","TOWN","COUNTRY",id_product
"Lirios","QQI49411O451703","freeze-dried","","","Canephora","Robusta","India","natural","decaf","pkg 200 g.","30.50 E",897,150,2130,"25.31 E","Isidro  S.A.U.","Q99030144X","Isidro Sanchez","isidro@servcorreo.ucetreseme.kom",555036199,"OQI09666I92739698","Roundabout","Velvet","120",,,"20","4",52438,"Ciudad de las Tripas","Sweden",6424
"Principio triunfo","OQO32671Q501897","capsules","Delonie","Prima","Arabica","Catimor","Peru","natural","normal","pkg 25 un.","8.05 E",1848,30,4530,"6.92 E","Gabriel S.A.U.","S84240475P","Gabriel Marquina Eguia","gabriel@servcorreo.ucetreseme.kom",555447742,"OII30665Q84482297","Street","Virgin of Araceli","123",,,"First","A",56597,"Valsolana","Jamaica",6425
"Principio triunfo","OOO07425O766667","capsules","Delonie","Prima","Arabica","Catimor","Peru","natural","normal","pkg 10 un.","4.85 E",4419,70,4520,"4.17 E","Gabriel S.A.U.","S84240475P","Gabriel Marquina Eguia","gabriel@servcorreo.ucetreseme.kom",555447742,"OII30665Q84482297","Street","Virgin of Araceli","123",,,"First","A",56597,"Valsolana","Jamaica",6426
"Principio triunfo","OII38510Q613606","ground","","","Arabica","Catimor","Peru","natural","normal","bag 10 Kg.","986.40 E",2869,270,3610,"848.30 E","Gabriel S.A.U.","S84240475P","Gabriel Marquina Eguia","gabriel@servcorreo.ucetreseme.kom",555447742,"OII30665Q84482297","Street","Virgin of Araceli","123",,,"First","A",56597,"Valsolana","Jamaica",6427
"Principio triunfo","OQI87566Q977666","ground","","","Arabica","Catimor","Peru","natural","normal","pkg 200 g.","34.25 E",1382,30,4460,"29.45 E","Gabriel S.A.U.","S84240475P","Gabriel Marquina Eguia","gabriel@servcorreo.ucetreseme.kom",555447742,"OII30665Q84482297","Street","Virgin of Araceli","123",,,"First","A",56597,"Valsolana","Jamaica",6428
"Principio triunfo","OIO47590O785778","roasted bean","","","Arabica","Catimor","Peru","natural","normal","pkg 500 g.","60.10 E",694,320,3880,"51.68 E","Gabriel S.A.U.","S84240475P","Gabriel Marquina Eguia","gabriel@servcorreo.ucetreseme.kom",555447742,"OII30665Q84482297","Street","Virgin of Araceli","123",,,"First","A",56597,"Valsolana","Jamaica",6429
"Principio triunfo","IQO39853O168041","roasted bean","","","Arabica","Catimor","Peru","natural","normal","pkg 200 g.","30.33 E",566,110,4180,"26.08 E","Gabriel S.A.U.","S84240475P","Gabriel Marquina Eguia","gabriel@servcorreo.ucetreseme.kom",555447742,"OII30665Q84482297","Street","Virgin of Araceli","123",,,"First","A",56597,"Valsolana","Jamaica",6430
"Principio triunfo","OOI27343I394549","raw bean","","","Arabica","Catimor","Peru","natural","normal","pkg 1 Kg.","48.00 E",879,20,1700,"41.28 E","Gabriel S.A.U.","S84240475P","Gabriel Marquina Eguia","gabriel@servcorreo.ucetreseme.kom",555447742,"OII30665Q84482297","Street","Virgin of Araceli","123",,,"First","A",56597,"Valsolana","Jamaica",6431
"Principio triunfo","QIQ16566Q560049","raw bean","","","Arabica","Catimor","Peru","natural","normal","pkg 200 g.","12.99 E",416,260,3820,"11.17 E","Gabriel S.A.U.","S84240475P","Gabriel Marquina Eguia","gabriel@servcorreo.ucetreseme.kom",555447742,"OII30665Q84482297","Street","Virgin of Araceli","123",,,"First","A",56597,"Valsolana","Jamaica",6432
"Pollo","OIO82776O997139","raw bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 500 g.","26.53 E",2820,40,2920,"23.61 E","Rosa Valleriestra S.A.U.","G32890749J","Rosa Fedora Valleriestra","rosa@servcorreo.ucetreseme.kom",555268158,"OII97383O52413396","Square","Miguel Hernandez","143",,,"","D",45054,"Valtripas de los Sequillos","Reunion",6433
"Pollo","OIO82776O997139","raw bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 500 g.","26.53 E",2820,40,2920,"21.75 E","Beni S.A.U.","B69613589H","Rosa Benedicta Ruiz Oviedo","beni@servcorreo.ucetreseme.kom",555740087,"OQQ89921Q20898229","Avenue","Virgin of Fuensanta","97",,,"27","C",64958,"Sotofrios","Isle of Man",6434
"Pollo","OIO82776O997139","raw bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 500 g.","26.53 E",2820,40,2920,"22.81 E","Julino S.U.","A66031445D","Julio Barrios Chia","julino@servcorreo.ucetreseme.kom",555937672,"QIQ33332I41910747","Street","Murillo","119",,,"First","",10513,"Valguijarros de Enmedio","Congo",6435
"Pollo","III99269O172164","raw bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 200 g.","13.03 E",262,30,3030,"11.59 E","Rosa Valleriestra S.A.U.","G32890749J","Rosa Fedora Valleriestra","rosa@servcorreo.ucetreseme.kom",555268158,"OII97383O52413396","Square","Miguel Hernandez","143",,,"","D",45054,"Valtripas de los Sequillos","Reunion",6436
"Pollo","III99269O172164","raw bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 200 g.","13.03 E",262,30,3030,"10.68 E","Beni S.A.U.","B69613589H","Rosa Benedicta Ruiz Oviedo","beni@servcorreo.ucetreseme.kom",555740087,"OQQ89921Q20898229","Avenue","Virgin of Fuensanta","97",,,"27","C",64958,"Sotofrios","Isle of Man",6437
"Pollo","III99269O172164","raw bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 200 g.","13.03 E",262,30,3030,"11.20 E","Julino S.U.","A66031445D","Julio Barrios Chia","julino@servcorreo.ucetreseme.kom",555937672,"QIQ33332I41910747","Street","Murillo","119",,,"First","",10513,"Valguijarros de Enmedio","Congo",6438
"Pollo","OQQ11246Q708278","roasted bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 500 g.","58.60 E",3085,290,4230,"52.15 E","Rosa Valleriestra S.A.U.","G32890749J","Rosa Fedora Valleriestra","rosa@servcorreo.ucetreseme.kom",555268158,"OII97383O52413396","Square","Miguel Hernandez","143",,,"","D",45054,"Valtripas de los Sequillos","Reunion",6439
"Pollo","OQQ11246Q708278","roasted bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 500 g.","58.60 E",3085,290,4230,"48.05 E","Beni S.A.U.","B69613589H","Rosa Benedicta Ruiz Oviedo","beni@servcorreo.ucetreseme.kom",555740087,"OQQ89921Q20898229","Avenue","Virgin of Fuensanta","97",,,"27","C",64958,"Sotofrios","Isle of Man",6440
"Pollo","OQQ11246Q708278","roasted bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 500 g.","58.60 E",3085,290,4230,"50.39 E","Julino S.U.","A66031445D","Julio Barrios Chia","julino@servcorreo.ucetreseme.kom",555937672,"QIQ33332I41910747","Street","Murillo","119",,,"First","",10513,"Valguijarros de Enmedio","Congo",6441
"Pollo","IOI54265Q356175","roasted bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 200 g.","29.15 E",1766,430,2220,"25.94 E","Rosa Valleriestra S.A.U.","G32890749J","Rosa Fedora Valleriestra","rosa@servcorreo.ucetreseme.kom",555268158,"OII97383O52413396","Square","Miguel Hernandez","143",,,"","D",45054,"Valtripas de los Sequillos","Reunion",6442
"Pollo","IOI54265Q356175","roasted bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 200 g.","29.15 E",1766,430,2220,"23.90 E","Beni S.A.U.","B69613589H","Rosa Benedicta Ruiz Oviedo","beni@servcorreo.ucetreseme.kom",555740087,"OQQ89921Q20898229","Avenue","Virgin of Fuensanta","97",,,"27","C",64958,"Sotofrios","Isle of Man",6443
"Mejor y agua","OOI58560I813327","raw bean","","","Arabica","Bourbon Naranja","El Salvador","natural","normal","pkg 200 g.","3.30 E",251,220,710,"2.87 E","Carreras Arriola S.L.","L45420340D","Daniel Carreras Arriola","carreras@servcorreo.ucetreseme.kom",555865128,"OIQ51048O13787268","Street","Eduardo Mendoza","136",,,"1","",72943,"Valnieblas de la Costa","Finland",6444
"Mejor y agua","OOI58560I813327","raw bean","","","Arabica","Bourbon Naranja","El Salvador","natural","normal","pkg 200 g.","3.30 E",251,220,710,"2.83 E","Bendezu Perez Inc.","N72331969M","Amideo Bendezu","bendezu@servcorreo.ucetreseme.kom",555399261,"OOQ85042I18189160","Street","Dahlia","60",,,"27","C",51780,"San Jose de la Alameda","Liechtenstein",6445
"Sonador de pasar","OQI38308Q863270","raw bean","","","Arabica","Lintong","Indonesia","natural","normal","pkg 200 g.","6.55 E",1698,70,3540,"5.69 E","Abdi S.L.","N06783049G","Abderico Calle","abdi@servcorreo.ucetreseme.kom",555728583,"OOO94942O47239661","Plaza","Orange Tree","117",,,"6","",90800,"Hayedo de Abajo","Philippines",6446
"Sonador de pasar","OQI38308Q863270","raw bean","","","Arabica","Lintong","Indonesia","natural","normal","pkg 200 g.","6.55 E",1698,70,3540,"5.89 E","Gamarra S.A.U.","M74931322J","Maghali Gamarra Carranza","gamarra@servcorreo.ucetreseme.kom",555840914,"OOQ24913Q23421097","Street","Church","0",,,"31","B",27484,"Valfrios de Abajo","Saudi Arabia",6447
"Estacion","IOQ10157I166725","ground","","","Arabica","Pache","Guatemala","natural","normal","pkg 500 g.","62.16 E",374,300,3800,"52.83 E","Lopez Inc.","A23815161H","Monica Lopez","lopez@servcorreo.ucetreseme.kom",555566938,"IQI10727I33010943","Road","Fishermen","120",,,"3","4",69737,"Valvacas del Robledal","Lesotho",6448
"Estacion","IOQ10157I166725","ground","","","Arabica","Pache","Guatemala","natural","normal","pkg 500 g.","62.16 E",374,300,3800,"54.70 E","Almudena Hernandez Corp.","K27863161H","Maria de la Almudena Infante","almudena@servcorreo.ucetreseme.kom",555996171,"QOO02688Q78233789","Street","Lake","62",,,"Second","",94259,"Valcastillos","Peru",6449
"Estacion","IOQ10157I166725","ground","","","Arabica","Pache","Guatemala","natural","normal","pkg 500 g.","62.16 E",374,300,3800,"54.70 E","Servanda S.L.","F10818079Y","Francisca Servanda Panez-Colombier","servanda@servcorreo.ucetreseme.kom",555934041,"QOQ73029I58935588","Slope","Cotton","91",,,"31","",17716,"Villasequillo","Honduras",6450
"Estacion","IIO57689I807418","ground","","","Arabica","Pache","Guatemala","natural","normal","pkg 200 g.","31.05 E",1399,130,3260,"26.39 E","Lopez Inc.","A23815161H","Monica Lopez","lopez@servcorreo.ucetreseme.kom",555566938,"IQI10727I33010943","Road","Fishermen","120",,,"3","4",69737,"Valvacas del Robledal","Lesotho",6451
"Estacion","IIO57689I807418","ground","","","Arabica","Pache","Guatemala","natural","normal","pkg 200 g.","31.05 E",1399,130,3260,"27.32 E","Almudena Hernandez Corp.","K27863161H","Maria de la Almudena Infante","almudena@servcorreo.ucetreseme.kom",555996171,"QOO02688Q78233789","Street","Lake","62",,,"Second","",94259,"Valcastillos","Peru",6452
"Estacion","IIO57689I807418","ground","","","Arabica","Pache","Guatemala","natural","normal","pkg 200 g.","31.05 E",1399,130,3260,"27.32 E","Servanda S.L.","F10818079Y","Francisca Servanda Panez-Colombier","servanda@servcorreo.ucetreseme.kom",555934041,"QOQ73029I58935588","Slope","Cotton","91",,,"31","",17716,"Villasequillo","Honduras",6453
"Estacion","IOI35565O609922","roasted bean","","","Arabica","Pache","Guatemala","natural","normal","pkg 500 g.","16.60 E",1730,280,2740,"14.11 E","Lopez Inc.","A23815161H","Monica Lopez","lopez@servcorreo.ucetreseme.kom",555566938,"IQI10727I33010943","Road","Fishermen","120",,,"3","4",69737,"Valvacas del Robledal","Lesotho",6454
"Estacion","IOI35565O609922","roasted bean","","","Arabica","Pache","Guatemala","natural","normal","pkg 500 g.","16.60 E",1730,280,2740,"14.60 E","Servanda S.L.","F10818079Y","Francisca Servanda Panez-Colombier","servanda@servcorreo.ucetreseme.kom",555934041,"QOQ73029I58935588","Slope","Cotton","91",,,"31","",17716,"Villasequillo","Honduras",6455
"Estacion","IQI34789I988893","roasted bean","","","Arabica","Pache","Guatemala","natural","normal","pkg 200 g.","8.10 E",708,70,2910,"6.88 E","Lopez Inc.","A23815161H","Monica Lopez","lopez@servcorreo.ucetreseme.kom",555566938,"IQI10727I33010943","Road","Fishermen","120",,,"3","4",69737,"Valvacas del Robledal","Lesotho",6456
"Estacion","IQI34789I988893","roasted bean","","","Arabica","Pache","Guatemala","natural","normal","pkg 200 g.","8.10 E",708,70,2910,"7.12 E","Almudena Hernandez Corp.","K27863161H","Maria de la Almudena Infante","almudena@servcorreo.ucetreseme.kom",555996171,"QOO02688Q78233789","Street","Lake","62",,,"Second","",94259,"Valcastillos","Peru",6457
"Estacion","IQI34789I988893","roasted bean","","","Arabica","Pache","Guatemala","natural","normal","pkg 200 g.","8.10 E",708,70,2910,"7.12 E","Servanda S.L.","F10818079Y","Francisca Servanda Panez-Colombier","servanda@servcorreo.ucetreseme.kom",555934041,"QOQ73029I58935588","Slope","Cotton","91",,,"31","",17716,"Villasequillo","Honduras",6458
"Barca y consentida","OIQ77663Q899559","prepared","","","Arabica","Sarchimor","India","natural","normal","can 330 ml.","1.05 E",1074,320,3630,"0.92 E","Ignacio Carpio S.A.U.","L13029551M","Ignacio Pina","ignacio@servcorreo.ucetreseme.kom",555879020,"OIO03672O36428234","Street","Birchwood","117",,,"","",94692,"La Granja de los Viajeros","Mauritius",6459
"Barca y consentida","OIQ77663Q899559","prepared","","","Arabica","Sarchimor","India","natural","normal","can 330 ml.","1.05 E",1074,320,3630,"0.94 E","Calli Inc.","F75747243D","Andres Mariano Oropeza","calli@servcorreo.ucetreseme.kom",555884650,"QOI54221O42345700","Circus","Virgin of Covadonga","27",,,"7","1",65697,"Valnieblas","Dominica",6460
"Barca y consentida","OIQ77663Q899559","prepared","","","Arabica","Sarchimor","India","natural","normal","can 330 ml.","1.05 E",1074,320,3630,"0.92 E","Moni Corp.","L04328532R","Petra Amina Monasca Ruiz","moni@servcorreo.ucetreseme.kom",555950882,"IIO93240I29513046","Street","Virgin of Aranzazu","199",,,"Ground","",31105,"Valseca","Senegal",6461
"Barca y consentida","QOQ00561Q910902","prepared","","","Arabica","Sarchimor","India","natural","normal","cup 200 ml.","0.25 E",3418,310,3630,"0.22 E","Ignacio Carpio S.A.U.","L13029551M","Ignacio Pina","ignacio@servcorreo.ucetreseme.kom",555879020,"OIO03672O36428234","Street","Birchwood","117",,,"","",94692,"La Granja de los Viajeros","Mauritius",6462
"Barca y consentida","QOQ00561Q910902","prepared","","","Arabica","Sarchimor","India","natural","normal","cup 200 ml.","0.25 E",3418,310,3630,"0.22 E","Calli Inc.","F75747243D","Andres Mariano Oropeza","calli@servcorreo.ucetreseme.kom",555884650,"QOI54221O42345700","Circus","Virgin of Covadonga","27",,,"7","1",65697,"Valnieblas","Dominica",6463
"Barca y consentida","QOQ00561Q910902","prepared","","","Arabica","Sarchimor","India","natural","normal","cup 200 ml.","0.25 E",3418,310,3630,"0.22 E","Moni Corp.","L04328532R","Petra Amina Monasca Ruiz","moni@servcorreo.ucetreseme.kom",555950882,"IIO93240I29513046","Street","Virgin of Aranzazu","199",,,"Ground","",31105,"Valseca","Senegal",6464
"Senda vivir","QQI71849O374632","ground","","","Arabica","Obata","Brasil","blend","decaf","pkg 500 g.","58.70 E",1286,220,4420,"52.83 E","Telli S.L.","C23316453L","Enrique Prince","telli@servcorreo.ucetreseme.kom",555783307,"QOI87860O82487655","Roundabout","Carpenters","23",,,"Ground","",17809,"Valnieves de los Ciervos","Cameroon",6465
"Senda vivir","IIQ42701O100573","ground","","","Arabica","Obata","Brasil","blend","decaf","pkg 200 g.","29.55 E",3178,110,3290,"26.59 E","Telli S.L.","C23316453L","Enrique Prince","telli@servcorreo.ucetreseme.kom",555783307,"QOI87860O82487655","Roundabout","Carpenters","23",,,"Ground","",17809,"Valnieves de los Ciervos","Cameroon",6466
"Senda vivir","OOO57501O367831","roasted bean","","","Arabica","Obata","Brasil","blend","decaf","pkg 1 Kg.","60.05 E",816,60,1890,"54.04 E","Telli S.L.","C23316453L","Enrique Prince","telli@servcorreo.ucetreseme.kom",555783307,"QOI87860O82487655","Roundabout","Carpenters","23",,,"Ground","",17809,"Valnieves de los Ciervos","Cameroon",6467
"Senda vivir","OQI33461I856952","roasted bean","","","Arabica","Obata","Brasil","blend","decaf","pkg 200 g.","20.99 E",526,220,3830,"18.89 E","Telli S.L.","C23316453L","Enrique Prince","telli@servcorreo.ucetreseme.kom",555783307,"QOI87860O82487655","Roundabout","Carpenters","23",,,"Ground","",17809,"Valnieves de los Ciervos","Cameroon",6468
"Pollo","IOI54265Q356175","roasted bean","","","Arabica","Sarchimor","India","roasted","normal","pkg 200 g.","29.15 E",1766,430,2220,"25.06 E","Julino S.U.","A66031445D","Julio Barrios Chia","julino@servcorreo.ucetreseme.kom",555937672,"QIQ33332I41910747","Street","Murillo","119",,,"First","",10513,"Valguijarros de Enmedio","Congo",6469
"Hermano y duende","QQQ37695I500123","prepared","","","Arabica","Pache","Guatemala","natural","normal","cup 500 ml.","2.75 E",1567,60,3180,"2.47 E","Tercito S.A.U.","S07030749V","Tercio Chirre-Marin Pulido","tercito@servcorreo.ucetreseme.kom",555320644,"IQQ38521I25678995","Crossing","Eggplant","137",,,"","",89744,"Villasequillo del Lago","Timor-Leste",6470
"Hermano y duende","QQQ37695I500123","prepared","","","Arabica","Pache","Guatemala","natural","normal","cup 500 ml.","2.75 E",1567,60,3180,"2.39 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",6471
"Hermano y duende","OOO60049I758947","prepared","","","Arabica","Pache","Guatemala","natural","normal","cup 200 ml.","0.10 E",2953,170,4390,"0.09 E","Tercito S.A.U.","S07030749V","Tercio Chirre-Marin Pulido","tercito@servcorreo.ucetreseme.kom",555320644,"IQQ38521I25678995","Crossing","Eggplant","137",,,"","",89744,"Villasequillo del Lago","Timor-Leste",6472
"Hermano y duende","OOO60049I758947","prepared","","","Arabica","Pache","Guatemala","natural","normal","cup 200 ml.","0.10 E",2953,170,4390,"0.08 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",6473
"Hermano y duende","QQQ96063I470990","capsules","Feelipz","Quicksilver","Arabica","Pache","Guatemala","natural","normal","pkg 25 un.","12.65 E",1525,50,3560,"11.38 E","Tercito S.A.U.","S07030749V","Tercio Chirre-Marin Pulido","tercito@servcorreo.ucetreseme.kom",555320644,"IQQ38521I25678995","Crossing","Eggplant","137",,,"","",89744,"Villasequillo del Lago","Timor-Leste",6474
"Hermano y duende","QQQ96063I470990","capsules","Feelipz","Quicksilver","Arabica","Pache","Guatemala","natural","normal","pkg 25 un.","12.65 E",1525,50,3560,"11.00 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",6475
"Hermano y duende","OOO29488Q899943","capsules","Feelipz","Quicksilver","Arabica","Pache","Guatemala","natural","normal","pkg 10 un.","6.05 E",1320,170,2860,"5.44 E","Tercito S.A.U.","S07030749V","Tercio Chirre-Marin Pulido","tercito@servcorreo.ucetreseme.kom",555320644,"IQQ38521I25678995","Crossing","Eggplant","137",,,"","",89744,"Villasequillo del Lago","Timor-Leste",6476
"Hermano y duende","IOI61757Q964891","ground","","","Arabica","Pache","Guatemala","natural","normal","pkg 500 g.","4.30 E",419,40,2700,"3.87 E","Tercito S.A.U.","S07030749V","Tercio Chirre-Marin Pulido","tercito@servcorreo.ucetreseme.kom",555320644,"IQQ38521I25678995","Crossing","Eggplant","137",,,"","",89744,"Villasequillo del Lago","Timor-Leste",6477
"Hermano y duende","IOQ51250O969963","ground","","","Arabica","Pache","Guatemala","natural","normal","pkg 200 g.","2.50 E",2619,70,4490,"2.25 E","Tercito S.A.U.","S07030749V","Tercio Chirre-Marin Pulido","tercito@servcorreo.ucetreseme.kom",555320644,"IQQ38521I25678995","Crossing","Eggplant","137",,,"","",89744,"Villasequillo del Lago","Timor-Leste",6478
"Hermano y duende","IOQ51250O969963","ground","","","Arabica","Pache","Guatemala","natural","normal","pkg 200 g.","2.50 E",2619,70,4490,"2.17 E","Iveti S.L.","F42686835P","Ivete Pomar","iveti@servcorreo.ucetreseme.kom",555476488,"OOO88627I90584549","Road","Alejandro Dumas","152",,,"5","",22090,"Huertas de los Sequillos","Spain",6479
